id,listing_date,neighborhood,price,sqm,rooms,bedrooms,bathrooms,floor,elevator,furnishing,heating,energy_class,year_built,nearest_metro,condo_fees,deposit_months,contract_type,description
ML-2025-02993,2025-12-13,bicocca,380,51,2,1,1,ground floor,True,furnished,central,E,1955.0,M2,143.0,2,temporary,"One-bedroom, with elevator, near metro M2."
ML-2025-30136,2024-11-27,Zone Brera,1747,49,2,2,1,4,False,furnished,autonomous,F,1936.0,M5,187.0,2,3+2,"Two-bedroom, near metro M5."
ML-2025-54907,27/10/2024,Greco,380,65 sqm,2,2,1,1,True,partly furnished,central,E,1947.0,M2,162.0,3,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-04867,16/10/2024,porta venezia,1676,94,4,3,2,7,True,furnished,autonomous,,1989.0,M2,232.0,3,4+4,"Three-bedroom, with elevator, near metro M2."
ML-2025-44835,2024-06-18,centro storico,€ 1374,44,2,1,1,6,True,furnished,autonomous,,2016.0,M3,175.0,1,temporary,"One-bedroom, with elevator, near metro M3."
ML-2025-24426,2025-05-16,Tortona,€ 380,39,1,1,1,2,False,partly furnished,central,G,1955.0,M2,132.0,1,temporary,"One-bedroom, near metro M2."
ML-2025-92058,2025-01-13,navigli,€ 1021,93,4,3,2,first,True,furnished, autonomous,E,1988.0,M2,270.0,1,4+4,"Three-bedroom, with elevator, near metro M2."
ML-2025-81516,2025-12-05,Lambrate,380,57,2,2,1,ground floor,False,unfurnished,auto.,E,,M1,182.0,1,4+4,"Two-bedroom, in historic building, near metro M1."
ML-2025-52368,2025-01-22,lambrate,380,61,3,3,1,3,False,partly furnished,autonomous,D,1901.0,M2,186.0,2,4+4,"Three-bedroom, in historic building, near metro M2."
ML-2025-12514,12/04/2024,magenta,€ 741,37,2,2,1,2,True,partly furn.,central,E,1954.0,M1,123.0,2,temporary,"Two-bedroom, with elevator, near metro M1."
ML-2025-26432,2025-06-24,Corvetto,€380,55,2,1,1,5,True,furnished,centr.,,1964.0,M3,214.0,3,3+2,"One-bedroom, with elevator, near metro M3."
ML-2025-20188,06/08/2025,porta romana,1152,70 sqm,3,3,1,5,True,furnished,central,C,2021.0,M1,207.0,1,temporary,"Three-bedroom, with elevator, near metro M1."
ML-2025-85881,2024-12-06,porta garibaldi,2030,97,4,3,1,3,False,partly furnished,central,D,,M1,303.0,1,4+4,"Three-bedroom, near metro M1."
ML-2025-61136,2025-07-06,porta romana,982,53,2,2,1,1,False,partly,autonomous,F,1914.0,M2,,1,4+4,"Two-bedroom, in historic building, near metro M2."
ML-2025-34420,18/10/2025,Baggio,€ 380,125,5,4,3,2,True,furnished,central,,1915.0,,,1,4+4,"Four-bedroom, in historic building, with elevator."
ML-2025-02167,15/06/2025,Quadrilatero,€ 3118,55,2,1,1,4,False,furn.,autonomous,G,1946.0,M2,262.0,2,4+4,"One-bedroom, near metro M2."
ML-2025-83079,18/12/2024,centro storico,€1354,55,2,2,1,2,True,unfurnished, autonomous,A3,1935.0,M5,224.0,2,4+4,"Two-bedroom, with elevator, near metro M5."
ML-2025-60241,07/03/2024,isola,576,120,5,4,1,2th,False,furnished,central,G,1949.0,M3,279.0,2,3+2,"Four-bedroom, near metro M3."
ML-2025-24077,10/05/2025,lorenteggio,380,75,3,3,2,first,False,partly furnished,autonomous,,1958.0,,176.0,2,4+4,Three-bedroom.
ML-2025-89436,2025-03-18,Zone Affori,380,58,2,2,2,ground floor,True,partly furnished,heat pump,G,1902.0,M2,177.0,1,temporary,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-75589,14/04/2024,Sempione,€662,66,3,2,1,4,True,furnished,autonomous,,1920.0,M2,,1,4+4,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-06956,2024-10-11,affori,€380,112,5,4,3,7th,True,partly furnished,central,D,1962.0,M2,223.0,2,4+4,"Four-bedroom, with elevator, near metro M2."
ML-2025-00758,09/09/2024,affori,380,117,5,5,1,1,False,partly furnished,autonomous,A1,1945.0,,225.0,1,4+4,Five-bedroom.
ML-2025-00591,2024-09-11,Zone Porta Garibaldi,1055,53,2,1,1,7,True,unfurnished,central,G,,M1,175.0,1,4+4,"One-bedroom, with elevator, near metro M1."
ML-2025-27037,08/02/2024,magenta,1443,69,3,3,1,4,False,partly furnished,central,,1963.0,M1,,1,3+2,"Three-bedroom, near metro M1."
ML-2025-40595,2025-12-19,bicocca,€ 380,72,3,2,1,5,True,furnished, autonomous,,1903.0,,226.0,3,3+2,"Two-bedroom, in historic building, with elevator."
ML-2025-92924,2024-12-05,bocconi,488,50 sqm,2,1,1,ground floor,True,partly furnished,heat pump,D,1950.0,M3,210.0,2,3+2,"One-bedroom, with elevator, near metro M3."
ML-2025-84905,2025-09-19,Navigli,€ 596,69,3,2,1,first,False,furnished,central,G,1902.0,M1,219.0,1,temporary,"Two-bedroom, in historic building, near metro M1."
ML-2025-99784,2025-05-03,Brera,€2572,70,2,1,1,5,True,unfurnished,autonomous,D,1913.0,M1,216.0,2,4+4,"One-bedroom, in historic building, with elevator, near metro M1."
ML-2025-93518,11/01/2025,sempione,903,104,4,3,1,7th,False,unfurnished,central,,1929.0,M1,256.0,1,4+4,"Three-bedroom, in historic building, near metro M1."
ML-2025-00441,14/06/2025,Zone Porta Romana,1365,107,4,3,1,7,True,furnished,autonomous,F,1957.0,M3,264.0,1,4+4,"Three-bedroom, with elevator, near metro M3."
ML-2025-80116,2025-02-26,baggio,€ 380,62,3,3,2,5,True,unfurnished,central,G,1968.0,,207.0,1,4+4,"Three-bedroom, with elevator."
ML-2025-92337,2024-08-18,Porta Venezia,€798,65,3,3,1,ground floor,True,unfurnished,autonomous,G,1969.0,M3,,1,4+4,"Three-bedroom, with elevator, near metro M3."
ML-2025-64932,09/09/2025,brera,€2841,88,3,2,2,7,True,unfurnished,central,E,1950.0,M1,275.0,3,3+2,"Two-bedroom, with elevator, near metro M1."
ML-2025-96289,2025-01-10,Lambrate,€ 380,57,2,2,2,2,False,unfurnished,autonomous,A3,2006.0,M3,177.0,1,temporary,"Two-bedroom, near metro M3."
ML-2025-42655,20/04/2025,quadrilatero,€ 4037,86 sqm,3,2,2,ground floor,True,furnished,central,C,1960.0,M5,235.0,2,4+4,"Two-bedroom, with elevator, near metro M5."
ML-2025-78834,24/08/2025,Quadrilatero,3744,68,2,2,1,6,True,furnished,heat pump,,2022.0,M1,,2,4+4,"Two-bedroom, with elevator, near metro M1."
ML-2025-78896,22/03/2025,nolo,€380,50,2,1,1,1,True,furnished,heat pump,E,1944.0,M5,144.0,1,temporary,"One-bedroom, with elevator, near metro M5."
ML-2025-22694,25/11/2025,de angeli,380,50 sqm,2,2,1,2th,False,partly furnished,central,E,1931.0,M5,201.0,2,temporary,"Two-bedroom, near metro M5."
ML-2025-75668,2025-05-06,quadrilatero,4414,116,4,3,2,2,False,partly furnished,central,E,2005.0,M2,284.0,1,3+2,"Three-bedroom, near metro M2."
ML-2025-47523,2025-09-14,Magenta,1050,66,3,2,1,7th,True,unfurnished,autonomous,E,2005.0,M2,201.0,1,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-18363,13/09/2025,bicocca,380,124,6,6,3,1,False,unfurnished,auto.,F,2007.0,,280.0,1,4+4,Six-bedroom.
ML-2025-10739,12/08/2025,Corvetto,380,58,2,1,2,1,True,unfurnished,central,,1971.0,M2,152.0,2,3+2,"One-bedroom, with elevator, near metro M2."
ML-2025-71577,01/08/2025,porta garibaldi,1726,78,3,2,2,first,True,furnished,central,G,1978.0,M5,226.0,2,4+4,"Two-bedroom, with elevator, near metro M5."
ML-2025-81265,07/07/2024,quadrilatero,€4500,162,6,6,3,6,True,furnished,autonomous ,G,1959.0,M2,305.0,1,3+2,"Six-bedroom, with elevator, near metro M2."
ML-2025-79257,2025-03-09,centro storico,€ 1274,48 sqm,3,3,1,2,True,unfurnished,central,D,2007.0,M3,191.0,1,4+4,"Three-bedroom, with elevator, near metro M3."
ML-2025-97004,12/04/2025,porta venezia,€ 480,36,1,1,1,ground floor,False,furnished,autonomous,,1900.0,M3,187.0,2,3+2,"One-bedroom, in historic building, near metro M3."
ML-2025-90086,08/11/2025,Quadrilatero,4500,110 sqm,4,3,2,4th,False,partly furnished,central,G,1966.0,M2,278.0,2,3+2,"Three-bedroom, near metro M2."
ML-2025-18520,10/05/2025,bocconi,€703,52,3,3,1,5th,True,furnished,autonomous,G,1947.0,M2,201.0,3,4+4,"Three-bedroom, with elevator, near metro M2."
ML-2025-72961,2025-12-21,Brera,€ 2236,69,3,2,1,7,False,unfurnished,central,E,1927.0,M5,228.0,2,4+4,"Two-bedroom, in historic building, near metro M5."
ML-2025-22135,2025-07-09,porta garibaldi,€ 1062,57,2,2,1,3,True,furnished,autonomous,B,2019.0,M2,227.0,1,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-73238,06/10/2024,Bocconi,€1271,77,3,3,2,6,False,unfurnished,autonomous,G,1908.0,M2,207.0,1,temporary,"Three-bedroom, in historic building, near metro M2."
ML-2025-43134,13/03/2025,Zone Nolo,€ 380,50,2,1,1,4th,True,partly furnished,central,F,1915.0,M5,165.0,2,student,"One-bedroom, in historic building, with elevator, near metro M5."
ML-2025-90160,2025-03-01,porta venezia,1217,66,2,2,1,3,False,furnished, autonomous,,1947.0,M2,181.0,1,4+4,"Two-bedroom, near metro M2."
ML-2025-12439,2025-05-07,lambrate,€ 380,82,2,2,1,3,True,furnished,autonomous,D,,M5,208.0,2,4+4,"Two-bedroom, with elevator, near metro M5."
ML-2025-19428,2024-10-01,Zone Sempione,€ 498,49,2,1,1,5th,False,unfurnished,central,G,,M1,177.0,2,temporary,"One-bedroom, in historic building, near metro M1."
ML-2025-62051,2025-09-02,Zone Sempione,714,55,2,2,1,first,False,furnished,heat pump,F,1905.0,M3,221.0,1,temporary,"Two-bedroom, in historic building, near metro M3."
ML-2025-55003,2025-07-21,quadrilatero,3357,62,3,3,1,7,True,furnished,centr.,e,2004.0,M3,206.0,3,temporary,"Three-bedroom, with elevator, near metro M3."
ML-2025-85976,01/03/2025,brera,1615,42,2,1,1,3,True,unfurnished,autonomous,F,1901.0,M1,177.0,2,4+4,"One-bedroom, in historic building, with elevator, near metro M1."
ML-2025-89349,2025-01-04,quarto oggiaro,380,60,2,1,1,4,False,furnished,autonomous,E,1934.0,M1,124.0,2,4+4,"One-bedroom, near metro M1."
ML-2025-26179,2024-02-05,Zone Navigli,€566,73,3,2,1,4,True,furnished,central,,1986.0,M2,220.0,1,student,"Two-bedroom, with elevator, near metro M2."
ML-2025-63164,18/09/2025,Porta Romana,€ 564,61,2,1,1,ground floor,True,furnished,central,F,,M3,,2,4+4,"One-bedroom, with elevator, near metro M3."
ML-2025-75784,09/12/2025,porta garibaldi,1450,64 sqm,2,1,1,first,False,unfurnished,heat pump,F,1956.0,M2,123.0,3,4+4,"One-bedroom, near metro M2."
ML-2025-93133,06/12/2025,bocconi,€1044,70,3,3,1,5,False,partly furnished,autonomous,G,1956.0,M1,,1,temporary,"Three-bedroom, near metro M1."
ML-2025-35468,2024-10-20,corvetto,€ 380,56,3,2,1,ground floor,True,furnished,autonomous,F,1983.0,M2,196.0,1,3+2,"Two-bedroom, with elevator, near metro M2."
ML-2025-05043,2025-06-06,Porta Romana,1464,89,4,4,1,4,True,furnished,heat pump,D,1912.0,M5,233.0,2,4+4,"Four-bedroom, in historic building, with elevator, near metro M5."
ML-2025-35121,2025-09-26,Quarto Oggiaro,€ 380,116 sqm,5,5,3,3,False,unfurnished,autonomous,D,1968.0,M1,238.0,2,student,"Five-bedroom, near metro M1."
ML-2025-21396,22/01/2024,Centro Storico,€ 1411,59,2,1,1,3,True,partly,heat pump,E,1934.0,M3,245.0,2,3+2,"One-bedroom, with elevator, near metro M3."
ML-2025-04766,24/05/2025,tortona,1107,83,3,2,1,6,True,furnished,autonomous,,1935.0,M5,218.0,1,4+4,"Two-bedroom, with elevator, near metro M5."
ML-2025-22135,19/03/2025,Zone Città Studi,€ 380,64,3,2,1,2,False,unfurnished,centr.,F,1933.0,M2,180.0,2,4+4,"Two-bedroom, near metro M2."
ML-2025-19363,08/12/2024,Brera,€ 2259,80,3,3,1,6,True,unfurnished,auto.,E,1904.0,M5,,2,3+2,"Three-bedroom, in historic building, with elevator, near metro M5."
ML-2025-07853,18/07/2024,quadrilatero,4500,121,6,6,3,6,True,furnished,central,E,1944.0,M2,322.0,1,3+2,"Six-bedroom, with elevator, near metro M2."
ML-2025-76881,2025-12-21,isola,€652,84,4,3,1,7,True,furnished,heat pump,C,,M3,229.0,2,4+4,"Three-bedroom, with elevator, near metro M3."
ML-2025-62272,2025-10-26,corvetto,380,38,1,1,1,first,False,unfurnished,autonomous ,E,2002.0,M3,155.0,2,3+2,"One-bedroom, near metro M3."
ML-2025-15392,2025-09-02,Nolo,€ 521,82,3,2,2,4,True,furnished,central,,1911.0,M1,243.0,1,4+4,"Two-bedroom, in historic building, with elevator, near metro M1."
ML-2025-40145,24/03/2025,Zone Quarto Oggiaro,€380,108 sqm,4,4,1,2,True,furnished,autonomous,F,,,,1,4+4,"Four-bedroom, with elevator."
ML-2025-83790,2025-01-22,lambrate,380,65 sqm,3,3,1,6,True,unfurnished,autonomous,,2008.0,M3,192.0,2,student,"Three-bedroom, with elevator, near metro M3."
ML-2025-24247,23/03/2025,Porta Garibaldi,€ 2137,99 sqm,4,3,1,7,True,furnished,central,,1948.0,M1,276.0,1,4+4,"Three-bedroom, with elevator, near metro M1."
ML-2025-23626,2025-10-06,bicocca,380,55,3,2,1,2,True,furnished,central,,1938.0,M2,144.0,1,temporary,"Two-bedroom, with elevator, near metro M2."
ML-2025-72773,04/12/2025,centro storico,1173,42,1,1,1,2,True,furnished,autonomous,G,1927.0,M3,220.0,2,4+4,"One-bedroom, in historic building, with elevator, near metro M3."
ML-2025-39805,2025-09-18,brera,€ 2090,74,3,3,2,3,False,partly furn.,autonomous,G,1955.0,M1,210.0,1,4+4,"Three-bedroom, near metro M1."
ML-2025-67616,2024-11-05,lambrate,380,38,2,2,1,0,False,partly furnished,autonomous,G,1904.0,M2,,1,4+4,"Two-bedroom, in historic building, near metro M2."
ML-2025-19314,2024-01-06,bicocca,€ 380,64,3,3,2,2,False,furnished,autonomous,g,2022.0,M1,189.0,3,student,"Three-bedroom, near metro M1."
ML-2025-03922,2025-11-27,porta venezia,1589,110,4,3,1,1,False,furnished,autonomous,,1906.0,M1,257.0,2,4+4,"Three-bedroom, in historic building, near metro M1."
ML-2025-53722,2025-02-25,Porta Garibaldi,1048,36,1,1,1,6,False,partly furnished,autonomous,D,,M2,190.0,1,4+4,"One-bedroom, near metro M2."
ML-2025-43950,2025-03-16,Città Studi,€380,45,2,1,1,3th,False,empty,central,F,1967.0,M1,,1,4+4,"One-bedroom, near metro M1."
ML-2025-84582,2024-10-18,De Angeli,408,49,2,1,1,4,True,unfurnished,autonomous,E,1986.0,M2,203.0,1,3+2,"One-bedroom, with elevator, near metro M2."
ML-2025-72021,2025-12-15,nolo,€ 380,68,3,2,1,ground floor,False,furnished,heat pump,F,1947.0,M1,213.0,2,4+4,"Two-bedroom, near metro M1."
ML-2025-33745,21/02/2025,isola,774,62 sqm,3,2,2,4,True,furnished,autonomous,F,1920.0,M5,194.0,1,4+4,"Two-bedroom, in historic building, with elevator, near metro M5."
ML-2025-10337,2025-05-14,navigli,€ 1133,114,5,5,3,5,True,furnished,autonomous,C,1991.0,M5,286.0,1,4+4,"Five-bedroom, with elevator, near metro M5."
ML-2025-54206,2024-10-17,isola,€ 621,98,4,4,1,5,True,partly furnished,autonomous,C,1941.0,M1,259.0,3,temporary,"Four-bedroom, with elevator, near metro M1."
ML-2025-79494,2024-07-20,città studi,€536,83,3,3,2,6,True,partly furnished,autonomous,,1952.0,M1,276.0,2,temporary,"Three-bedroom, with elevator, near metro M1."
ML-2025-30177,2025-05-22,De Angeli,€390,74,2,1,1,0,True,furnished,central,,2021.0,M1,209.0,2,student,"One-bedroom, with elevator, near metro M1."
ML-2025-61604,17/06/2025,isola,€ 380,80 sqm,3,3,1,4,False,unfurnished,autonomous,G,1952.0,M1,222.0,2,4+4,"Three-bedroom, near metro M1."
ML-2025-03284,21/04/2025,Porta Venezia,853,52 sqm,2,2,1,3,True,partly furnished,autonomous,F,,M3,,3,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-71812,2024-12-05,porta venezia,1775,94,4,4,1,7,True,partly furnished,autonomous,D,1923.0,M2,264.0,1,4+4,"Four-bedroom, in historic building, with elevator, near metro M2."
ML-2025-83664,02/07/2025,sempione,840,47,2,2,1,5,True,unfurnished,central,B,1969.0,M2,156.0,1,temporary,"Two-bedroom, with elevator, near metro M2."
ML-2025-25040,03/04/2025,Zone Lambrate,€380,94,3,2,2,1,False,furnished,autonomous,E,1985.0,M5,218.0,1,temporary,"Two-bedroom, near metro M5."
ML-2025-66958,21/11/2025,brera,€2845,106,4,3,2,0,True,partly furnished,autonomous ,E,2020.0,M3,258.0,1,3+2,"Three-bedroom, with elevator, near metro M3."
ML-2025-74769,09/12/2025,Centro Storico,2177,75,2,1,1,3th,True,furnished,autonomous,G,1939.0,M2,218.0,2,4+4,"One-bedroom, with elevator, near metro M2."
ML-2025-23871,2024-01-22,nolo,380,66,3,2,1,5th,False,furnished,central,,1954.0,M3,215.0,2,4+4,"Two-bedroom, near metro M3."
ML-2025-17370,2025-12-24,quadrilatero,€3627,81,3,3,1,0,False,furnished,heat pump,G,,M2,251.0,1,4+4,"Three-bedroom, in historic building, near metro M2."
ML-2025-38390,2025-12-19,Zone Lambrate,€ 380,28,1,1,1,5,True,unfurnished,autonomous,E,1991.0,M3,110.0,1,4+4,"One-bedroom, with elevator, near metro M3."
ML-2025-86033,2024-12-11,magenta,1419,78,3,3,1,1,False,furnished,autonomous,D,1946.0,M1,229.0,2,4+4,"Three-bedroom, near metro M1."
ML-2025-36820,2024-02-03,Quadrilatero,2916,67,2,1,1,ground floor,True,unfurnished,autonomous,E,1913.0,M2,223.0,1,4+4,"One-bedroom, in historic building, with elevator, near metro M2."
ML-2025-20600,24/05/2024,quarto oggiaro,€380,69,3,2,2,4,False,partly furnished,heat pump,,2016.0,M1,156.0,2,4+4,"Two-bedroom, near metro M1."
ML-2025-28607,2025-11-10,Quadrilatero,4500,90,4,4,2,3,True,unfurnished,autonomous,B,1979.0,M1,226.0,3,4+4,"Four-bedroom, with elevator, near metro M1."
ML-2025-26823,16/05/2025,porta romana,914,68,3,2,1,3,False,partly furn.,central,E,1914.0,M2,,2,student,"Two-bedroom, in historic building, near metro M2."
ML-2025-53246,2024-06-20,quadrilatero,2026,47,2,2,1,2,True,partly,central,E,1975.0,M3,163.0,1,student,"Two-bedroom, with elevator, near metro M3."
ML-2025-67085,26/03/2025,brera,€2237,67,3,3,1,5,False,partly furnished,autonomous,A2,1920.0,M2,203.0,2,temporary,"Three-bedroom, in historic building, near metro M2."
ML-2025-27475,2025-06-15,centro storico,2257,72,3,2,2,4,True,unfurnished,central,,1958.0,M5,,2,temporary,"Two-bedroom, with elevator, near metro M5."
ML-2025-33355,2025-06-24,Centro Storico,1950,73,3,2,1,5th,True,partly furnished,centr.,,2007.0,M2,211.0,2,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-48841,20/05/2025,quadrilatero,3498,74,3,2,1,6,False,unfurnished,autonomous,B,1922.0,M5,259.0,1,4+4,"Two-bedroom, in historic building, near metro M5."
ML-2025-30905,2024-03-11,centro storico,2223,101,4,3,2,4,False,furnished,autonomous,,1915.0,M1,325.0,2,4+4,"Three-bedroom, in historic building, near metro M1."
ML-2025-45317,10/02/2025,nolo,€380,48,2,2,1,0,True,partly furnished,autonomous,B,1915.0,M2,189.0,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-06255,2025-08-15,bocconi,1072,74,3,2,1,first,False,unfurnished,autonomous,,1937.0,M1,206.0,2,temporary,"Two-bedroom, near metro M1."
ML-2025-38044,2025-01-20,navigli,1060,110,4,3,1,7,True,partly furnished,central,F,1975.0,M1,280.0,1,4+4,"Three-bedroom, with elevator, near metro M1."
ML-2025-82009,20/11/2025,magenta,720,38,2,1,1,2,True,furnished,centr.,,,M1,171.0,1,student,"One-bedroom, with elevator, near metro M1."
ML-2025-43813,2025-01-20,porta garibaldi,1829,75 sqm,3,3,2,3,True,furn.,central,F,,M3,,2,3+2,"Three-bedroom, with elevator, near metro M3."
ML-2025-45936,02/12/2024,De Angeli,421,57,3,2,1,3,True,partly furnished,autonomous,,1948.0,M1,215.0,1,4+4,"Two-bedroom, with elevator, near metro M1."
ML-2025-60235,2025-07-12,de angeli,445,61,3,3,2,7,False,empty,auto.,D,,M1,238.0,1,temporary,"Three-bedroom, in historic building, near metro M1."
ML-2025-39305,05/06/2025,centro storico,1628,51,2,2,1,6,True,furnished,autonomous,E,1975.0,M1,167.0,2,temporary,"Two-bedroom, with elevator, near metro M1."
ML-2025-42160,01/11/2024,quadrilatero,€3780,66,3,2,1,3,False,partly furnished,central,D,1914.0,M3,263.0,1,3+2,"Two-bedroom, in historic building, near metro M3."
ML-2025-24554,20/06/2024,Porta Venezia,2464,133,5,4,3,5th,True,unfurnished, autonomous,C,,M2,303.0,2,4+4,"Four-bedroom, in historic building, with elevator, near metro M2."
ML-2025-75793,2024-02-27,porta venezia,805,45 sqm,2,1,1,4,False,furnished,autonomous,E,2022.0,M1,179.0,1,4+4,"One-bedroom, near metro M1."
ML-2025-55522,2025-07-25,tortona,641,46,2,1,1,5,True,unfurnished,central,D,1951.0,M1,177.0,2,3+2,"One-bedroom, with elevator, near metro M1."
ML-2025-01660,2025-06-24,Isola,380,44,1,1,1,7,True,furnished,centr.,E,2013.0,M3,210.0,1,temporary,"One-bedroom, with elevator, near metro M3."
ML-2025-55957,09/11/2025,centro storico,3378,128,5,4,2,5,False,unfurnished,autonomous,,2007.0,M3,327.0,1,4+4,"Four-bedroom, near metro M3."
ML-2025-36028,2025-07-05,navigli,€ 442,60 sqm,3,3,1,0,False,furnished,central,G,1923.0,M2,210.0,2,temporary,"Three-bedroom, in historic building, near metro M2."
ML-2025-00236,11/01/2025,porta garibaldi,1716,69,3,2,2,4,True,furnished,autonomous,,1921.0,M2,239.0,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-50773,12/05/2025,brera,2163,61,2,2,1,6,False,partly furnished,centr.,F,2001.0,M1,242.0,1,student,"Two-bedroom, near metro M1."
ML-2025-08561,24/04/2025,de angeli,€ 431,50,2,1,1,0,False,furnished,central,G,1904.0,M2,,1,4+4,"One-bedroom, in historic building, near metro M2."
ML-2025-19278,2025-03-09,Centro Storico,€ 1758,64 sqm,3,2,2,2,True,partly furn.,central,F,1934.0,M3,249.0,1,temporary,"Two-bedroom, with elevator, near metro M3."
ML-2025-61292,2024-03-08,Quarto Oggiaro,380,165,6,5,2,first,False,unfurnished,autonomous,,1903.0,,284.0,1,4+4,"Five-bedroom, in historic building."
ML-2025-51425,2024-01-27,Brera,€3714,114 sqm,4,4,1,5,False,furn.,central,,,M2,252.0,1,temporary,"Four-bedroom, in historic building, near metro M2."
ML-2025-28397,26/10/2025,Zone De Angeli,578,52,2,2,1,1,False,partly furnished,autonomous,G,2002.0,M3,220.0,3,temporary,"Two-bedroom, near metro M3."
ML-2025-86747,20/05/2024,Greco,€380,88 sqm,3,3,1,4,True,furnished,autonomous,G,1957.0,M2,184.0,1,4+4,"Three-bedroom, with elevator, near metro M2."
