id,listing_date,neighborhood,price,sqm,rooms,bedrooms,bathrooms,floor,elevator,furnishing,heating,energy_class,year_built,nearest_metro,condo_fees,deposit_months,contract_type,description
ML-2025-00626,2024-12-11,Tortona,1300,61,3,2,2,8,True,partly furn.,CENTR.,B,2011.0,M2,120.0,3,3+2,"Two-bedroom, recently built, with elevator, near metro M2."
ML-2025-02281,11/23/2024,Navigli,950,52,2,1,1,2,False,partly furnished,central,F,1978.0,M2,100.0,3,4+4,"One-bedroom, near metro M2."
ML-2025-01197,2025-03-05,Lorenteggio,1450,113,5,4,2,GF,False,furnished,autonomous,G,,,100.0,2,4+4,"Large apartment, in historic building."
ML-2025-02003,2025-03-20,Baggio,800,52,2,1,1,3,True,furnished,central,D,1991.0,,100.0,2,4+4,"One-bedroom, with elevator."
ML-2025-00519,01/08/2025,Lorenteggio,€ 850,52 sqm,2,1,1,6th,True,furnished,autonomous,B,2008.0,,,3,4+4,"One-bedroom, with elevator."
ML-2025-01842,2025-01-30,NoLo,1400,71,3,2,2,3,True,furnished,centr.,C,2007.0,M1,210.0,3,3+2,"Two-bedroom, with elevator, near metro M1."
ML-2025-01625,2025-03-14,Magenta,1350,50,1,1,1,4th,True,furnished,autonomous,A2,2017.0,M1,100.0,1,student,"Apartment, recently built, with elevator, near metro M1."
ML-2025-01773,15 February 2025,Baggio,1200,91,4,4,1,5,True,unfurnished,Autonomous,C,2014.0,,100.0,2,4+4,"Apartment, recently built, with elevator."
ML-2025-00658,2024-11-08,Porta Garibaldi,3200,119,5,4,2,5,True,partly furnished,autonomous,A3,2022.0,M2,190.0,1,temporary,"Large apartment, recently built, with elevator, near metro M2."
ML-2025-00672,13 December 2024,Baggio,850,75,4,3,1,3th,True,unfurnished,centr.,C,2009.0,,70.0,2,4+4,"Apartment, with elevator."
ML-2025-00603,2025-01-14,Magenta,€ 1300,46,2,1,1,2,False,furnished,autonomous,,1962.0,M1,,3,4+4,"One-bedroom, near metro M1."
ML-2025-01925,2024-11-08,Affori,250,27,1,1,1,3,False,unfurnished,central,G,,M3,,3,4+4,"Studio, in historic building, near metro M3."
ML-2025-02217,16/10/2024,Greco,2150,137,5,4,2,3th,False,furnished,autonomous,F,1915.0,M1,150.0,3,3+2,
ML-2025-01102,05/02/2025,Lorenteggio,650,53,3,2,1,4th,True,furnished,autonomous,G,1950.0,,150.0,1,student,"Two-bedroom, with elevator."
ML-2025-02312,2025-02-15,Quarto Oggiaro,500,43,1,1,1,2th,True,furnished,heat pump,E,2000.0,M3,90.0,1,student,"Apartment, with elevator, near metro M3."
ML-2025-01288,2025-01-23,Porta Garibaldi,900,31,1,1,1,2,True,furnished,autonomous,B,2005.0,M5,100.0,1,student,"Studio, with elevator, near metro M5."
ML-2025-02453,2025-02-22,Bocconi,1500,72,2,1,1,2th,False,Unfurnished,central,G,1903.0,M3,200.0,2,4+4,"One-bedroom, in historic building, near metro M3."
ML-2025-01607,2025-03-18,Quadrilatero,€ 2700,72 sqm,3,2,2,first,False,partly furnished,central,F,1929.0,M3,,3,4+4,"Two-bedroom, in historic building, near metro M3."
ML-2025-01513,10/16/2024,Lorenteggio,700,50,2,1,1,3,True,partly furnished,autonomous,F,1937.0,,150.0,3,4+4,"One-bedroom, in historic building, with elevator."
ML-2025-00594,06/10/2024,Porta Garibaldi,2100,82,4,3,2,7th,True,partly furnished,central,B,2013.0,M5,240.0,2,3+2,"Apartment, recently built, with elevator, near metro M5."
ML-2025-00524,2024-11-22,Quarto Oggiaro,850,94,4,3,2,3,True,partly furnished,autonomous,G,1920.0,M3,220.0,2,4+4,"Apartment, in historic building, with elevator, near metro M3."
ML-2025-00237,13/11/2024,Isola,1250,51,2,1,1,3,True,furnished,heat pump,A2,2021.0,M5,190.0,2,3+2,"One-bedroom, recently built, with elevator, near metro M5."
ML-2025-00512,16/01/2025,NoLo,650,38,3,3,1,2,True,furnished,auto.,,1980.0,M1,110.0,2,3+2,"Studio, with elevator, near metro M1."
ML-2025-00430,29/12/2024,PORTA ROMANA,1050,45,3,2,1,1st,True,partly,autonomous,,1987.0,M3,210.0,3,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-01880,2024-12-25,Bocconi,1000,50,1,1,1,3,False,partly furnished,autonomous,,1943.0,M3,100.0,2,3+2,"Apartment, in historic building, near metro M3."
ML-2025-00756,2024-12-19,Affori,1350,95,4,3,1,1,True,furnished,autonomous,F,1985.0,M3,140.0,3,3+2,"Apartment, with elevator, near metro M3."
ML-2025-02198,2024-10-12,Quarto Oggiaro,800,68,3,2,1,2th,True,furnished,autonomous,G,1909.0,,310.0,1,temporary,"Two-bedroom, in historic building, with elevator, near metro M3."
ML-2025-00787,04/02/2025,Sempione,1450,77,2,1,1,3,True,unfurnished,autonomous,,2000.0,M5,160.0,1,student,"One-bedroom, with elevator, near metro M5."
ML-2025-02511,2024-12-15,Sempione,682,33,1,1,1,2th,True,unfurnished,auto.,G,,M1,280.0,1,temporary,"Studio, in historic building, with elevator, near metro M1."
ML-2025-02143,2025-01-06,Lambrate,850,65,3,2,1,4,True,partly furnished,heat pump,,1933.0,M2,320.0,3,4+4,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-00988,2025-03-27,NoLo,600,34,1,1,1,7th,True,partly furnished,AUTONOMOUS,E,2002.0,M1,120.0,1,temporary,"Studio, with elevator, near metro M1."
ML-2025-02046,2025-01-05,De Angeli,€ 1000,51 sqm,2,1,1,1st,True,partly furnished,central,D,1991.0,M1,,3,4+4,"One-bedroom, with elevator, near metro M1."
ML-2025-00048,18 January 2025,Città Studi,1950,97,3,2,2,3,False,partly furnished,central,F,1949.0,M2,140.0,3,4+4,"Two-bedroom, in historic building, near metro M2."
ML-2025-00655,2024-10-09,NoLo,1000,49,2,1,1,3th,True,unfurnished,central,A2,2018.0,M1,170.0,2,3+2,"One-bedroom, recently built, with elevator, near metro M1."
ML-2025-00309,3 February 2025,Affori,900,76,3,2,1,first,False,PARTLY,central,G,1959.0,M3,190.0,2,4+4,"Two-bedroom, near metro M3."
ML-2025-01877,2024-12-25,Sempione,700,45,1,1,1,3th,False,unfurnished,heat pump,G,1936.0,M5,170.0,1,temporary,"Apartment, in historic building, near metro M5."
ML-2025-00728,29/12/2024,Affori,1250,85,4,3,1,4,True,furnished,central,,1912.0,M3,120.0,2,4+4,"Apartment, in historic building, with elevator, near metro M3."
ML-2025-00535,02/17/2025,Affori,750,59,3,2,1,3,True,unfurnished,autonomous,B,2011.0,M3,210.0,3,4+4,"Two-bedroom, recently built, with elevator, near metro M3."
ML-2025-02241,2025-02-01,Affori,600,44,2,1,1,3,True,unfurnished,central,F,1980.0,M3,110.0,2,3+2,
ML-2025-01730,2025-03-24,Bicocca,1750,93,5,4,2,1,True,FURNISHED,autonomous,D,2014.0,M5,160.0,2,4+4,"Apartment, recently built, with elevator, near metro M5."
ML-2025-01306,2024-11-23,Quarto Oggiaro,750,57,4,3,1,7th,True,partly furnished,autonomous,A2,2015.0,M3,130.0,2,4+4,"Apartment, recently built, with elevator, near metro M3."
ML-2025-02429,10/28/2024,ISOLA,1450,81,5,4,2,4th,True,unfurnished,autonomous,B,2023.0,M5,90.0,3,4+4,"Apartment, recently built, with elevator, near metro M5."
ML-2025-00632,2025-03-18,Baggio,750,68,3,2,1,5,True,furnished,central,F,1986.0,,230.0,1,temporary,"Two-bedroom, with elevator."
ML-2025-02277,08/10/2024,De Angeli,2400,119,4,3,2,1,False,partly furnished,autonomous,,1923.0,M1,120.0,1,temporary,
ML-2025-00265,29/11/2024,Baggio,1450,117,5,5,2,4,True,partly furnished,autonomous,F,1951.0,,230.0,3,4+4,"Large apartment, with elevator."
ML-2025-01840,03/21/2025,NAVIGLI,650,35,2,1,1,1,False,partly furnished,central,,1903.0,M2,320.0,1,temporary,"Studio, in historic building, near metro M2."
ML-2025-01768,2025-02-08,Città Studi,600,26,1,1,1,5th,True,furnished,central,D,1972.0,M2,300.0,3,4+4,"Studio, with elevator, near metro M2."
ML-2025-00310,3 November 2024,Isola,1200,54,1,1,1,0,True,furnished,central,,1983.0,M5,150.0,2,4+4,
ML-2025-00814,2024-12-01,Corvetto,650,59,4,3,1,1,False,partly furnished,autonomous ,G,1920.0,M3,110.0,2,4+4,"Apartment, in historic building, near metro M3."
ML-2025-01105,2024-11-03,Lorenteggio,1850,134,5,4,2,4,True,furnished,autonomous,E,1995.0,,80.0,2,4+4,"Large apartment, with elevator."
ML-2025-00410,2024-11-06,Porta Venezia,1200,53,1,1,1,1,False,FURNISHED,autonomous,G,1905.0,M1,110.0,3,4+4,
ML-2025-00118,2024-11-03,Magenta,1000,55,3,2,1,4,True,unfurnished,AUTONOMOUS,G,,M1,260.0,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M1."
ML-2025-01976,2024-12-25,CORVETTO,500,39,3,2,1,6,True,unfurnished,central,F,1988.0,M3,120.0,1,temporary,"Studio, with elevator, near metro M3."
ML-2025-00957,2025-03-07,Città Studi,1400,69,3,2,2,4,True,furnished,heat pump,G,,M2,220.0,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-01711,11 December 2024,Porta Romana,1300,42,2,1,1,first,True,furnished,central,A,2022.0,M3,250.0,2,3+2,"One-bedroom, recently built, with elevator, near metro M3."
ML-2025-02291,2025-01-12,Sempione,1600,72,3,2,1,4,True,partly furnished,central,,1989.0,,100.0,2,4+4,"Two-bedroom, with elevator, near metro M5."
ML-2025-00696,2025-03-06,Sempione,2000,95,4,3,1,3th,True,partly furnished,autonomous,G,1928.0,M5,200.0,3,3+2,"Apartment, in historic building, with elevator, near metro M5."
ML-2025-00156,2024-12-28,Navigli,850,44,1,1,1,3,False,PARTLY,autonomous,F,1979.0,M2,120.0,3,3+2,"Apartment, near metro M2."
ML-2025-00945,2024-12-04,Navigli,1500,56,3,2,1,4,True,furn.,autonomous,E,1992.0,M2,120.0,3,3+2,"Two-bedroom, with elevator, near metro M2."
ML-2025-01274,2024-11-07,Brera,€ 2550,71 sqm,3,2,1,1,False,furnished, autonomous,F,,M3,,2,3+2,
ML-2025-00223,2024-12-06,Porta Venezia,500,27,1,1,1,2,True,partly furnished,CENTR.,G,1947.0,M1,180.0,3,3+2,"Studio, in historic building, with elevator, near metro M1."
ML-2025-01909,2024-10-30,Porta Garibaldi,800,38,2,1,1,4,True,unfurnished,autonomous,D,2005.0,M2,70.0,1,student,"Studio, with elevator, near metro M2."
ML-2025-01476,2024-12-07,Lambrate,600,40,3,2,1,2th,True,empty,auto.,B,2020.0,M2,150.0,1,student,"Two-bedroom, recently built, with elevator, near metro M2."
ML-2025-02026,2024-10-17,Navigli,1350,53,2,2,1,ground floor,True,unfurnished,heat pump,A3,2016.0,M2,230.0,3,4+4,"One-bedroom, recently built, with elevator, near metro M2."
ML-2025-01661,2025-02-05,Sempione,700,30,1,1,1,3,True,furnished,Central,,1991.0,M1,140.0,1,student,"Studio, with elevator, near metro M1."
ML-2025-02398,2025-01-20,Centro Storico,3250,87,5,4,1,6th,True,furnished,autonomous,,1983.0,M3,160.0,2,3+2,"Apartment, with elevator, near metro M3."
ML-2025-00460,2025-02-01,Porta Romana,2250,106,5,4,2,4,True,furnished,central,,,M3,170.0,3,3+2,"Large apartment, in historic building, with elevator, near metro M3."
ML-2025-00382,2025-03-05,Lambrate,800,54,3,2,1,2,False,furnished,central,G,1962.0,M2,260.0,2,3+2,"Two-bedroom, near metro M2."
ML-2025-01136,2025-01-29,Porta Venezia,1800,84,3,2,2,ground,False,furnished,autonomous,G,,M1,80.0,3,3+2,"Two-bedroom, in historic building, near metro M1."
ML-2025-00536,09/02/2025,Corvetto,800,59,4,3,1,2th,False,furnished,autonomous,,1966.0,M3,240.0,2,4+4,"Apartment, near metro M3."
ML-2025-01928,2025-03-28,Città Studi,2100,93,4,4,1,6th,True,furnished,heat pump,B,2021.0,M2,250.0,2,4+4,"Apartment, recently built, with elevator, near metro M2."
ML-2025-00673,12 January 2025,Porta Venezia,2950,131,6,5,2,2,True,partly furnished,heat pump,G,1944.0,,230.0,3,4+4,"Large apartment, in historic building, with elevator, near metro M1."
ML-2025-01435,2025-03-16,Porta Romana,1500,81,3,2,2,4,True,unfurnished,central,F,1908.0,M3,110.0,3,4+4,"Two-bedroom, in historic building, with elevator, near metro M3."
ML-2025-00472,31 March 2025,Lorenteggio,€ 650,62 sqm,3,2,2,3,False,unfurnished,central,F,1907.0,,,2,4+4,"Two-bedroom, in historic building."
ML-2025-02097,2025-02-18,Sempione,€ 1700,97,4,3,2,first,False,partly furnished,autonomous,F,1934.0,M1,,2,3+2,
ML-2025-00076,12/31/2024,De Angeli,1200,54,2,1,1,4,True,empty,autonomous,C,2012.0,M1,190.0,1,student,"One-bedroom, recently built, with elevator, near metro M1."
ML-2025-01141,03/08/2025,Greco,2400,128,4,3,2,8th,True,partly furnished,autonomous ,A4,2017.0,M1,170.0,2,4+4,"Large apartment, recently built, with elevator, near metro M1."
ML-2025-00993,2025-01-11,Isola,850,45,2,1,1,5,True,unfurnished,Central,G,1939.0,M5,180.0,3,4+4,"One-bedroom, in historic building, with elevator, near metro M5."
ML-2025-01389,12/25/2024,Lorenteggio,700,54,2,1,1,3th,True,unfurnished,central,D,1988.0,,220.0,3,4+4,"One-bedroom, with elevator."
ML-2025-01228,31/12/2024,Isola,2750,138,6,5,2,2th,False,furnished,central,G,1909.0,M5,260.0,1,temporary,"Large apartment, in historic building, near metro M5."
ML-2025-02495,12/18/2024,Città Studi,700,41,1,1,1,2th,False,unfurnished,central,,1946.0,M2,140.0,3,4+4,"Apartment, in historic building, near metro M2."
ML-2025-01652,20 November 2024,Isola,2050,78,2,1,2,G,True,furnished,HP,,1981.0,M5,210.0,3,4+4,"One-bedroom, with elevator, near metro M5."
ML-2025-02333,2025-01-14,Sempione,2050,108,5,4,1,2,False,unfurnished,autonomous,E,1973.0,M5,260.0,2,4+4,"Large apartment, near metro M5."
ML-2025-01246,30/12/2024,Bicocca,1650,92,3,2,2,3,True,unfurnished,autonomous,B,2011.0,M5,170.0,2,4+4,"Two-bedroom, recently built, with elevator, near metro M5."
ML-2025-01058,2024-12-28,NoLo,1200,83,5,4,1,4,True,unfurnished,autonomous,G,1933.0,M2,250.0,2,4+4,"Apartment, in historic building, with elevator, near metro M2."
ML-2025-01003,2025-02-02,Quarto Oggiaro,1050,108,5,4,2,3th,False,partly furnished,CENTR.,F,1964.0,M3,170.0,3,3+2,"Large apartment, near metro M3."
ML-2025-01882,27/12/2024,Quarto Oggiaro,450,38,2,1,1,8,True,unfurnished,autonomous,C,1999.0,M3,70.0,1,temporary,"Studio, with elevator, near metro M3."
ML-2025-02256,06/01/2025,Sempione,800,54,2,1,1,first,False,UNFURNISHED,autonomous,G,1923.0,M1,270.0,2,4+4,"One-bedroom, in historic building, near metro M1."
ML-2025-00034,07/03/2025,corvetto,1650,102,3,3,2,1,True,unfurnished,central,A2,2019.0,M3,110.0,2,3+2,"Large apartment, recently built, with elevator, near metro M3."
ML-2025-01433,17/03/2025,Città Studi,2950,146,5,4,2,5,True,FURNISHED,central,G,1904.0,M2,150.0,2,3+2,"Large apartment, in historic building, with elevator, near metro M2."
ML-2025-01903,05/11/2024,Affori,700,57,2,1,1,3th,False,furnished,autonomous,G,1906.0,M3,120.0,2,4+4,"One-bedroom, in historic building, near metro M3."
ML-2025-01461,2025-03-18,Tortona,2050,79,3,3,2,2th,True,furnished,autonomous,E,2002.0,M2,190.0,2,4+4,
ML-2025-00454,15 March 2025,Baggio,950,74,4,3,2,5,True,partly furnished,autonomous,G,1931.0,,130.0,3,4+4,"Apartment, in historic building, with elevator."
ML-2025-01319,6 October 2024,Porta Venezia,850,47,2,1,1,0,False,partly furnished,autonomous,,1913.0,M1,320.0,2,4+4,
ML-2025-02196,2024-10-31,NoLo,1050,55,3,3,1,GF,True,partly furnished,autonomous,E,1995.0,M1,70.0,2,4+4,"Two-bedroom, with elevator, near metro M1."
ML-2025-01351,18/11/2024,Quarto Oggiaro,2050,153,5,4,2,2th,True,furnished,autonomous,A2,2021.0,M3,50.0,3,3+2,"Large apartment, recently built, with elevator, near metro M3."
ML-2025-00110,2025-02-06,Porta Venezia,2600,109,4,3,1,2,False,furn.,autonomous,G,1938.0,M1,240.0,2,3+2,"Large apartment, in historic building, near metro M1."
ML-2025-02119,2025-01-08,Porta Venezia,1950,85,4,3,1,7,True,unfurnished,autonomous,C,2004.0,M1,100.0,2,4+4,
ML-2025-00003,2025-01-22,De Angeli,1600,83,4,3,1,0,False,partly furnished,central,,1941.0,M1,300.0,1,temporary,"Apartment, in historic building, near metro M1."
ML-2025-00804,11/02/2025,Sempione,1500,92,4,3,2,2,True,unfurnished,central,G,,M5,200.0,1,student,"Apartment, in historic building, with elevator, near metro M5."
ML-2025-01106,06/11/2024,Magenta,1250,67,4,3,2,1,False,unfurnished,autonomous,,1909.0,M2,120.0,2,4+4,"Apartment, in historic building, near metro M2."
ML-2025-01278,2025-03-26,Lorenteggio,1150,97,4,3,1,2,False,furnished,autonomous,G,1958.0,,150.0,3,4+4,Apartment.
ML-2025-00474,10/11/2024,Baggio,750,57,4,3,1,2,False,furnished,central,,1948.0,,270.0,1,temporary,"Apartment, in historic building."
ML-2025-01310,2024-12-13,Greco,700,47,2,1,1,2,False,furnished,autonomous,G,1967.0,M1,200.0,2,3+2,"One-bedroom, near metro M1."
ML-2025-00894,06/03/2025,Tortona,1300,54,1,1,1,4,True,furnished,autonomous,F,1965.0,M2,150.0,3,3+2,"Apartment, with elevator, near metro M2."
ML-2025-00356,2024-10-24,Bicocca,900,52,2,2,1,ground,True,PARTLY,central,D,1981.0,M5,160.0,1,temporary,"One-bedroom, with elevator, near metro M5."
ML-2025-00487,2024-11-14,Brera,1550,48,2,1,1,4,True,unfurnished,autonomous,F,1908.0,M2,,2,4+4,"One-bedroom, in historic building, with elevator, near metro M2."
ML-2025-01722,2025-01-22,Porta Romana,3000,109,5,4,2,1,False,furnished,central,E,1939.0,M3,280.0,1,student,"Large apartment, in historic building, near metro M3."
ML-2025-01489,2024-11-07,Tortona,1250,55,2,1,1,3th,True,partly,auto.,D,1973.0,M2,250.0,3,3+2,"One-bedroom, with elevator, near metro M2."
ML-2025-00027,11/01/2025,Navigli,1000,51,2,1,1,7,True,unfurnished,autonomous,F,1980.0,M2,110.0,3,4+4,"One-bedroom, with elevator, near metro M2."
ML-2025-01561,2024-10-14,Porta Garibaldi,1100,45,2,1,1,first,False,furnished,central,G,1947.0,M5,170.0,3,3+2,"One-bedroom, in historic building, near metro M5."
ML-2025-01807,2024-11-23,Lambrate,1550,86,3,2,1,6,True,furnished,autonomous ,D,2000.0,M2,80.0,3,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-01371,2024-11-12,Lorenteggio,1600,125,5,4,2,3,False,furnished,AUTONOMOUS,,1949.0,,240.0,1,student,"Large apartment, in historic building."
ML-2025-00651,2024-10-08,Porta Venezia,1550,61,3,2,2,1st,False,furnished,autonomous,F,1949.0,M1,140.0,3,4+4,"Two-bedroom, in historic building, near metro M1."
ML-2025-01603,2025-01-09,Navigli,2800,97,5,4,2,1,True,FURNISHED,autonomous,E,1994.0,M2,250.0,2,4+4,"Apartment, with elevator, near metro M2."
ML-2025-01426,2024-11-30,Lorenteggio,950,68,3,2,2,2,True,furnished,heat pump,E,1994.0,,110.0,2,4+4,
ML-2025-02129,2024-10-28,Baggio,500,42,3,2,1,4,True,furnished,autonomous,,2001.0,,220.0,1,temporary,
ML-2025-01682,2024-11-01,Lorenteggio,900,65,2,2,2,2,False,furnished,central,,1972.0,,200.0,3,4+4,One-bedroom.
ML-2025-02060,2024-12-14,Bocconi,700,37,3,2,1,4,True,unfurnished,central,,1953.0,M3,80.0,3,3+2,"Studio, with elevator, near metro M3."
ML-2025-01718,27/10/2024,Lambrate,950,64,3,2,2,1st,True,partly furnished,autonomous,C,2011.0,M2,240.0,3,3+2,"Two-bedroom, recently built, with elevator, near metro M2."
ML-2025-02454,2024-10-24,porta garibaldi,1850,85,4,3,2,3,True,unfurnished,central,,1980.0,,120.0,3,4+4,"Apartment, with elevator, near metro M5."
ML-2025-01475,2024-12-26,Porta Garibaldi,1500,83,4,3,1,2,False,Unfurnished,autonomous,G,1940.0,M5,230.0,2,4+4,"Apartment, in historic building, near metro M5."
ML-2025-02385,2025-03-21,Porta Garibaldi,2050,65,4,3,1,8th,True,FURNISHED,auto.,,1986.0,M5,70.0,1,temporary,"Apartment, with elevator, near metro M5."
ML-2025-00152,01/12/2024,Navigli,750,44,2,1,1,G,False,unfurnished,central,,1909.0,M2,260.0,2,4+4,"One-bedroom, in historic building, near metro M2."
ML-2025-00615,2025-03-07,Quarto Oggiaro,1300,119,5,4,2,1,False,FURNISHED,autonomous,,1946.0,M3,80.0,3,3+2,"Large apartment, in historic building, near metro M3."
ML-2025-00336,25 February 2025,Brera,4350,116,5,4,2,1,False,furnished,central,F,1975.0,M3,130.0,1,temporary,"Large apartment, near metro M3."
ML-2025-00157,2025-02-24,Lambrate,350,23,2,1,1,4,True,unfurn.,heat pump,,1990.0,M2,50.0,2,4+4,"Studio, with elevator, near metro M2."
ML-2025-00012,2024-12-22,Lorenteggio,900,72,4,3,2,1st,False,furn.,heat pump,G,1930.0,,250.0,3,4+4,
ML-2025-01778,2025-02-03,NoLo,650,38,2,1,1,1,False,partly furn.,central,,1963.0,M1,220.0,2,3+2,"Studio, near metro M1."
ML-2025-00538,2025-01-16,Navigli,1800,76,3,2,2,4th,True,furnished,heat pump,G,,M2,170.0,1,temporary,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-02053,29/01/2025,magenta,1650,64,3,2,2,4,True,unfurnished,autonomous,C,1999.0,M2,200.0,1,student,"Two-bedroom, with elevator, near metro M2."
ML-2025-01494,2024-10-06,Porta Venezia,2850,151,5,4,2,2,False,unfurnished,autonomous,,1977.0,M1,130.0,2,4+4,"Large apartment, near metro M1."
ML-2025-00387,04/10/2024,Isola,1950,88,4,3,2,4,True,furnished,autonomous,B,2010.0,M5,90.0,3,4+4,"Apartment, with elevator, near metro M5."
ML-2025-02345,17/01/2025,Corvetto,700,51,3,2,1,GF,True,partly furnished,central,F,1980.0,M3,200.0,3,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-01892,2024-12-10,NoLo,950,42,3,2,1,3th,True,furnished,CENTR.,E,1974.0,M1,130.0,2,4+4,"Two-bedroom, with elevator, near metro M1."
ML-2025-01516,11/12/2024,centro storico,650,28,2,1,1,3,False,partly furnished,autonomous,G,1966.0,M1,190.0,3,4+4,"Studio, near metro M1."
ML-2025-02445,2024-11-17,NoLo,1100,63,3,2,2,1,False,partly furnished,Autonomous,G,1962.0,M1,260.0,2,4+4,
ML-2025-02096,21/03/2025,Affori,1450,79,3,2,2,GF,True,furnished,autonomous,A,2021.0,M3,130.0,2,4+4,"Two-bedroom, recently built, with elevator, near metro M3."
ML-2025-02327,2025-02-02,Greco,1950,121,5,5,2,7th,True,partly furnished,autonomous ,D,2007.0,M1,80.0,1,temporary,"Large apartment, with elevator, near metro M1."
ML-2025-01112,2024-10-21,Navigli,2950,128,5,4,2,2,True,furnished,central,,,M2,110.0,2,4+4,
ML-2025-00965,03/03/2025,Isola,1450,63,3,2,2,1,True,Furnished,heat pump,E,1994.0,M5,180.0,3,4+4,
ML-2025-01828,2025-02-06,Lorenteggio,1650,112,5,5,2,3,True,unfurnished,central,A3,2020.0,,180.0,2,3+2,
